198|12/05/15|A|15|00|4444||00105003100000004700|200.00|00151683
199|12/05/15|A|07|31|4444||200.00|0.00|00151683
200|12/05/15|A|15|00|4444||00105003100000004600|200.00|00151684
201|12/05/15|A|07|31|4444||200.00|0.00|00151684
202|12/05/15|A|15|00|4444||00105003100000004400|200.00|00151686
203|12/05/15|A|07|31|4444||200.00|0.00|00151686
204|12/05/15|A|15|00|4444||00105003100000004500|200.00|00151687
205|12/05/15|A|07|31|4444||200.00|0.00|00151687
206|12/05/15|A|15|00|4444||00105003100000003300|426.42|00151745
207|12/05/15|A|07|31|4444||426.42|0.00|00151745
208|12/05/15|A|15|00|4444||00105003100000004300|200.00|00151763
209|12/05/15|A|07|31|4444||200.00|0.00|00151763
210|12/05/15|A|15|00|4444||00105003100000004200|418.96|00151793
211|12/05/15|A|07|31|4444||418.96|0.00|00151793
212|12/05/15|A|15|00|4444||00105003100000004000|418.96|00151794
213|12/05/15|A|07|31|4444||418.96|0.00|00151794
214|12/05/15|A|15|00|4444||00105003100000003700|420.00|00151812
215|12/05/15|A|07|31|4444||420.00|0.00|00151812
216|12/05/15|A|15|00|4444||00105003100000020700|418.96|00151831
217|12/05/15|A|07|31|4444||418.96|0.00|00151831
218|12/05/15|A|15|00|4444||00105003100000020900|418.96|00151836
219|12/05/15|A|07|31|4444||418.96|0.00|00151836
220|12/05/15|A|15|00|4444||00105003100000020800|418.96|00151838
221|12/05/15|A|07|31|4444||418.96|0.00|00151838
222|12/05/15|A|15|00|4444||00105003100000021600|418.96|00151922
223|12/05/15|A|07|31|4444||418.96|0.00|00151922
224|12/05/15|A|15|00|4444||00105003100000005500|426.42|00152036
225|12/05/15|A|07|31|4444||426.42|0.00|00152036
226|12/05/15|A|15|00|4444||00105003100000005600|426.42|00152038
227|12/05/15|A|07|31|4444||426.42|0.00|00152038
228|12/05/15|A|15|00|4444||00105003100000005400|426.42|00152039
229|12/05/15|A|07|31|4444||426.42|0.00|00152039
230|12/05/15|A|15|00|4444||00105003100000005700|426.42|00152040
